index,word,mean,weight,last_attempt_date,t,s,forget_times,probability
2759,bore,令人讨厌的人或事物：causes boredom；使厌倦，使厌烦：make weary,0,04/12/2020,0,0,0,0
2760,brandish,（带有威胁性地）挥舞：shake menacingly,0,04/12/2020,0,0,0,0
2761,brim,边缘，边界：outer margin；充满：full often to overflowing；加满，倒满：as much as can be,0,04/12/2020,0,0,0,0
2762,bumble,"含糊不清地说，杂乱无章地说：rapidly, inarticulately；笨拙地行动：clumsily",0,04/12/2020,0,0,0,0
2763,bustle,"忙乱，喧嚣：noisy, energetic；（快速地）行走，奔忙：move briskly",0,04/12/2020,0,0,0,0
2764,cachet*,威望，声望：mark or quality,0,04/12/2020,0,0,0,0
2765,calamity,大灾难：disastrous event,0,04/12/2020,0,0,0,0
2766,calculated,经过计算（成败得失）的，经过深思熟虑的：reckoning or estimating ,0,04/12/2020,0,0,0,0
2767,calibrate*,"校准，调校：check, adjust, determine",0,04/12/2020,0,0,0,0
2768,canny,精明的，聪明的：careful and shrewed,0,04/12/2020,0,0,0,0
2769,canonize,过分宠爱，过分崇拜：admire too much；使崇高，使神圣：high status or value,0,04/12/2020,0,0,0,0
2770,captious,吹毛求疵的，爱挑毛病的：stress faults and raise objections,0,04/12/2020,0,0,0,0
2771,careen,蹒跚而行。不稳定行走：to lurch or swerve；狂奔，快速运动：rush,0,04/12/2020,0,0,0,0
2772,carefree,无忧无虑的：no worries or troubles,0,04/12/2020,0,0,0,0
2773,cascade,（尤指小的）瀑布：small fall,0,04/12/2020,0,0,0,0
2774,cellular,多孔的：porous,0,04/12/2020,0,0,0,0
2775,ceremonious,讲究礼节的，庄重的：careful attention to set forms,0,04/12/2020,0,0,0,0
2776,certitude,确定无疑：certain,0,04/12/2020,0,0,0,0
2777,channel,水渠：passageway for water；海峡：between two land masses；将...导入，投入：move to a central point ,0,04/12/2020,0,0,0,0
2778,chaperone,同行，护送：go along with ,0,04/12/2020,0,0,0,0
2779,charisma,魅力，吸引力：charm,0,04/12/2020,0,0,0,0
2780,cherished,受喜爱的，珍爱的：granted special treatment,0,04/12/2020,0,0,0,0
2781,chivalrous,有骑士风度的，（尤指对女性）彬彬有礼的：gracious courtesy and high-minded consideration,0,04/12/2020,0,0,0,0
2782,chorale,赞美诗：hymn or psalm；合唱班，合唱团：group of singers,0,04/12/2020,0,0,0,0
2783,clamor,"喧闹；喧哗，噪声：loud, inharmonious",0,04/12/2020,0,0,0,0
2784,clan,（有共同爱好的）团体，帮派：united by a common interest,0,04/12/2020,0,0,0,0
2785,cleave,紧贴，坚持：adhere；分隔，割裂，劈开：divide,0,04/12/2020,0,0,0,0
2786,cling,粘结，粘合：physical sticking；紧贴；坚持：adhere,0,04/12/2020,0,0,0,0
2787,coarse,粗糙的，表面不平整的：not smooth；（声音）刺耳的，粗声粗气的：rough in tone；粗俗的：lacking refinement；（质量）低劣的：inferior quality,0,04/12/2020,0,0,0,0
2788,cohesive,有粘性的；有凝聚力的：cohesion or coherence,0,04/12/2020,0,0,0,0
2789,collaborate,合作：work jointly,0,04/12/2020,0,0,0,0
2790,commiserate,表示怜悯，同情：sympathy,0,04/12/2020,0,0,0,0
2791,compatible,一致的，能共存的：in harmony,0,04/12/2020,0,0,0,0
2792,compelling,极具说服力的：persuade；迫切的，紧迫的：immediate attention,0,04/12/2020,0,0,0,0
2793,complacent,自满的，自鸣得意的：excessive or unjustified satisfaction；无所谓的，不关心的：lack of interest or concern,0,04/12/2020,0,0,0,0
2794,complementary,互补的：supplying each other's,0,04/12/2020,0,0,0,0
2795,complicate,使复杂化：complex or difficult,0,04/12/2020,0,0,0,0
2796,comprehend,理解，了解：grasp；包括，包含：contain or hold within,0,04/12/2020,0,0,0,0
2797,concrete,实体的，实在的：matter；事实性的，明确的：in fact,0,04/12/2020,0,0,0,0
2798,condemn,"谴责（...为不道德的、邪恶的）：declare to be reprehensible, wrong, or evil",0,04/12/2020,0,0,0,0
2799,conditional,有条件的，受制约的：dependent,0,04/12/2020,0,0,0,0
2800,conflagration,大火：large destructive fire；武装冲突：armed violent struggle,0,04/12/2020,0,0,0,0
2801,conflate,混合：turn into a single mass,0,04/12/2020,0,0,0,0
2802,conform,"使协调：bring into harmony；调整（以适应）：change to make it suitable；遵照，遵从：obedient, compliant",0,04/12/2020,0,0,0,0
2803,conjure,请求，恳求：entreat earnestly；在脑海中浮现，想起：form a mental picture,0,04/12/2020,0,0,0,0
2804,consent,同意：approval ,0,04/12/2020,0,0,0,0
2805,consign,转交，转移（给他人）：control of another,0,04/12/2020,0,0,0,0
2806,consternation,惊愕，恐慌，恐惧：paralyzing dismay,0,04/12/2020,0,0,0,0
2807,constrict,压缩，压紧：binding or squeezing ,0,04/12/2020,0,0,0,0
2808,contemplate,沉思，仔细考虑：consider,0,04/12/2020,0,0,0,0
2809,contempt,蔑视，鄙视：unworthy of one's concern or respect,0,04/12/2020,0,0,0,0
2810,contend,竞争，争夺：strive or vie in contest；声明，声称：state as a fact,0,04/12/2020,0,0,0,0
2811,contradict,否认，反驳；与...相矛盾：contrary,0,04/12/2020,0,0,0,0
2812,contrived,不自然的，刻意的：lacking spontaneous quality,0,04/12/2020,0,0,0,0
2813,convene,召开，召集：bring together in assembly；聚集，集合：come together,0,04/12/2020,0,0,0,0
2814,correlate,使...相关联：mutual or reciprocal relation,0,04/12/2020,0,0,0,0
2815,counterpart,（地位、功能）对等的人或物：same function or characteristics,0,04/12/2020,0,0,0,0
2816,counterproductive,反效果的，阻碍预期目标的：not producing desired goal ,0,04/12/2020,0,0,0,0
2817,courteous,礼貌的，谦恭有礼的：polished manners,0,04/12/2020,0,0,0,0
2818,coy,故作羞涩的：flirtatiously shy or modest；不愿与人交往的，内向的：tending to avoid people,0,04/12/2020,0,0,0,0
2819,credible,可信，值得信赖的：worthy of being accepted,0,04/12/2020,0,0,0,0
2820,credit,信任，信赖：mental conviction of the truth；表扬，赞扬：acknowledgment or admiration,0,04/12/2020,0,0,0,0
2821,crow,感到高兴：joy or triumph；自鸣得意：pride in one's own possessions,0,04/12/2020,0,0,0,0
2822,damn,（在道德上）谴责：morally wrong or evil；非常地，极其地：great degree,0,04/12/2020,0,0,0,0
2823,dampen,"（特指稍稍地）弄湿：wet；抑制，压抑（感情、精力等），泼冷水：diminish the feeling, activity or vigor ",0,04/12/2020,0,0,0,0
2824,dashing,爱好冒险的，大胆的：take risks,0,04/12/2020,0,0,0,0
2825,dated,过时的：passed its time of use,0,04/12/2020,0,0,0,0
2826,deadlock,僵局：a state of inaction or neutralization；使陷入僵局，使停顿：to a deadlock,0,04/12/2020,0,0,0,0
2827,debonair,无忧无虑，不在乎的：freedom from worries or troubles；风度翩翩的：polished and worldly manners,0,04/12/2020,0,0,0,0
2828,decadent,堕落的，腐败的：lowered moral character；放纵的人：devoted to luxury and sensual pleasures；道德上堕落的人：moral decay,0,04/12/2020,0,0,0,0
2829,decry,强烈反对，否定：strong disapproval,0,04/12/2020,0,0,0,0
2830,deflect,使偏斜，使转向：turn aside from a straight course,0,04/12/2020,0,0,0,0
2831,defray,支付：undertake the payment ,0,04/12/2020,0,0,0,0
2832,deign,（不情愿地）屈尊，俯就：condescend reluctantly,0,04/12/2020,0,0,0,0
2833,delegate,代理人，代表：representative for another；移交（权力，任务等）：possession or safekeeping of another,0,04/12/2020,0,0,0,0
2834,delineate,勾勒，用线条描绘：by drawn or painted lines；描写，描绘：describe，portray,0,04/12/2020,0,0,0,0
2835,demote,降职，降级：a lower grade,0,04/12/2020,0,0,0,0
2836,dependable,可靠的，值得信赖的：depended on,0,04/12/2020,0,0,0,0
2837,deplorable,可鄙的，可耻的：condemnation or reproach；悲惨的，可悲的：cause great distress,0,04/12/2020,0,0,0,0
2838,desperate,绝望的：no hope,0,04/12/2020,0,0,0,0
2839,dichotomy,一分为二，分割：division into two,0,04/12/2020,0,0,0,0
2840,dictate,指令，命令：command；（仗着地位，权力）下令：request,0,04/12/2020,0,0,0,0
2841,dike,堤坝，水坝：control or confine water；水沟，水渠：long narrow channel,0,04/12/2020,0,0,0,0
2842,discreet,（言行）谨慎的：good judgment and restraint；不易察觉的：not readily seen or noticed,0,04/12/2020,0,0,0,0
2843,disenchant,使清醒：free from illusion,0,04/12/2020,0,0,0,0
2844,dishearten,使沮丧，使失去信心：lose spirit or morale,0,04/12/2020,0,0,0,0
2845,disjunctive*,分离的：breaks or disunity,0,04/12/2020,0,0,0,0
2846,disprove,反驳，证明为假：prove to be false ,0,04/12/2020,0,0,0,0
2847,distinctive,完全不同的：not of the same kind；特征性的，典型的：serving to identify,0,04/12/2020,0,0,0,0
2848,doctrinaire,教条主义的，照本宣科的：strongly held opinions,0,04/12/2020,0,0,0,0
2849,domineer,专制统治：overbearing control,0,04/12/2020,0,0,0,0
2850,drab,单调的，无聊的：dullness and monotony,0,04/12/2020,0,0,0,0
2851,dramatic,显著的，惹人注意的：striking,0,04/12/2020,0,0,0,0
2852,dread,恐惧：fear,0,04/12/2020,0,0,0,0
2853,duplicate,复制品：exactly alike；复制：make a copy；重复，反复：do over or again,0,04/12/2020,0,0,0,0
2854,dynamic,有力量的，有活力的：productive activity,0,04/12/2020,0,0,0,0
2855,eclectic,混合的，多元化的：from various sources,0,04/12/2020,0,0,0,0
2856,efficacious,有效的：produce a desired effect,0,04/12/2020,0,0,0,0
2857,elude,躲闪，躲避：avoid adroitly；使无法理解，使困惑：escape the perception,0,04/12/2020,0,0,0,0
2858,enamored,迷恋的，热爱的：intense or excessive love,0,04/12/2020,0,0,0,0
2859,endeavor,努力，奋斗：conscientious or concerted effort；努力做，拼搏：devote serious and sustained effort,0,04/12/2020,0,0,0,0
2860,enthrall,（像用魔咒般）吸引：hold the attention ,0,04/12/2020,0,0,0,0
2861,equilibrium,均势，平衡：opposing forces are equal；（感情上的）平静：evenness of emotions,0,04/12/2020,0,0,0,0
2862,erroneous,错误的，不正确的：containing error ,0,04/12/2020,0,0,0,0
2863,escort,护卫队，护送者：accompanying another；同行，护送：go along with ,0,04/12/2020,0,0,0,0
2864,ethos,道德准则：code of good conduct,0,04/12/2020,0,0,0,0
2865,exorcise,除去：ger rid of,0,04/12/2020,0,0,0,0
2866,explicate,解释，说明：detailed explanation,0,04/12/2020,0,0,0,0
2867,exterminate,根除，消灭：killing off,0,04/12/2020,0,0,0,0
2868,extrapolate,（通过逻辑）判断：form an opinion through reasoning ,0,04/12/2020,0,0,0,0
2869,fabulous,传说中的：fable；幻想中的，不真实的：in the imagination；令人惊讶的，令人称奇的：causing wonder；极好的：extremely pleasing ,0,04/12/2020,0,0,0,0
2870,fad,（短暂的）流行，时尚：popular for a short time,0,04/12/2020,0,0,0,0
2871,fallible,可能出错的：erroneous,0,04/12/2020,0,0,0,0
2872,fanciful,幻想中的：不真实的：in the imagination；不切实际的，荒谬的：without regard for reason,0,04/12/2020,0,0,0,0
2873,favoritism,偏爱，偏袒：special favor,0,04/12/2020,0,0,0,0
2874,featureless,缺乏特征的：lacking distinguishing characteristics,0,04/12/2020,0,0,0,0
2875,feisty,好斗的，好争论的：aggressiveness,0,04/12/2020,0,0,0,0
2876,felony,重罪：grave crimes,0,04/12/2020,0,0,0,0
2877,ferocious,极端的，剧烈的：unrelenting intensify；激烈的，爆发性的：bursts of destructive force；凶猛的，残暴的：unfriendly or aggressive,0,04/12/2020,0,0,0,0
2878,fervent,充满感情的，热情洋溢的：great intensity of feeling ,0,04/12/2020,0,0,0,0
2879,figment,虚构的事物，幻觉：made up,0,04/12/2020,0,0,0,0
2880,fitful,无规律的，缺乏周期的：erratic or intermittent ,0,04/12/2020,0,0,0,0
2881,fleeting,稍纵即逝的，短暂的：for short time ,0,04/12/2020,0,0,0,0
2882,forage,寻找：search,0,04/12/2020,0,0,0,0
2883,forebode,预示，预兆：show signs,0,04/12/2020,0,0,0,0
2884,foreground,强调，重视：indicate the importance,0,04/12/2020,0,0,0,0
2885,forfeit,罚金：punishment,0,04/12/2020,0,0,0,0
2886,forsake,彻底放弃，抛弃：renounce,0,04/12/2020,0,0,0,0
2887,frosty,寒冷的：low temperature；无强烈情感的，冷淡的：lacking in friendliness or warmth ,0,04/12/2020,0,0,0,0
2888,gawky,（举止）笨拙的：inability to move in a graceful manner,0,04/12/2020,0,0,0,0
2889,germinate,发芽：begin to grow；出现：come into being ,0,04/12/2020,0,0,0,0
2890,glacial,极冷的：extremely cold；冷漠的，无感情的：devoid of warmth,0,04/12/2020,0,0,0,0
2891,glide,"轻松地行动，轻松地通过：smoothly, continuously, effortlessly",0,04/12/2020,0,0,0,0
2892,glower,怒目而视：stare with anger,0,04/12/2020,0,0,0,0
2893,graft,移植，移接：implant surgically,0,04/12/2020,0,0,0,0
2894,grit,（面对困难时所表现出来的）毅力：endure pain or hardship,0,04/12/2020,0,0,0,0
2895,groggy,虚弱的，（走路）不稳的：weak and unsteady；无法思考的，头脑不清的：not able to think or move,0,04/12/2020,0,0,0,0
2896,grudge,怨恨，仇恨：ill will,0,04/12/2020,0,0,0,0
2897,grumble,（尤指低声地）抱怨，埋怨：complain,0,04/12/2020,0,0,0,0
2898,halfhearted,不感兴趣的，不热情的：lacking heart,0,04/12/2020,0,0,0,0
2899,heckle,起哄，使难堪：harass,0,04/12/2020,0,0,0,0
2900,hierarchical,分等级的，等级制的：classified,0,04/12/2020,0,0,0,0
2901,hobble,跛行，蹒跚而行：haltingly or with difficulty；阻碍，妨碍：hamper the action,0,04/12/2020,0,0,0,0
2902,humdrum,千篇一律，单调：lack of variety；无聊的，乏味的：lacking excitement,0,04/12/2020,0,0,0,0
2903,humiliate,羞辱，使丧失尊严：to a lower position,0,04/12/2020,0,0,0,0
2904,hypothetical,假设，前提条件：starting point；假定的：assumption speculation,0,04/12/2020,0,0,0,0
2905,idiosyncrasy,独特而奇怪的习惯：odd or peculiar habit,0,04/12/2020,0,0,0,0
2906,idle,闲置的，未使用的：not turned to use；懒散的：lazy；懒散度日，无所事事：without working,0,04/12/2020,0,0,0,0
2907,ill-bred,没有教养的，没有礼貌的：impolite,0,04/12/2020,0,0,0,0
2908,illustrious,著名的，杰出的：distinguished,0,04/12/2020,0,0,0,0
2909,imperishable,不能被摧毁的：impossible to destroy；不朽的，永恒的：occurring forever,0,04/12/2020,0,0,0,0
2910,implicit,不言而喻的，心照不宣的：understood though unexpressed；无疑问的，无保留的：without doubt,0,04/12/2020,0,0,0,0
2911,impostor*,冒名顶替者，骗子：assumes false identity,0,04/12/2020,0,0,0,0
2912,impunity,免责，免受处罚：freedom from punishment,0,04/12/2020,0,0,0,0
2913,incentive,刺激，诱因：incites,0,04/12/2020,0,0,0,0
2914,incumbent,义不容辞的，必须的：obligation duty,0,04/12/2020,0,0,0,0
2915,indecorous,不合礼节的，不得体的：conflicting with accepted standards,0,04/12/2020,0,0,0,0
2916,infraction,违背，违反：failure to uphold the requirements,0,04/12/2020,0,0,0,0
2917,justify,"证明...的合理性，为...辩解：prove to be just, right",0,04/12/2020,0,0,0,0
2918,lag,最终的，最后的：following all others；缓慢行走：slowness；萎靡，失去活力：lose bodily strength ,0,04/12/2020,0,0,0,0
2919,lance,长矛，标枪：long straight handle and sharp head or blade；刺穿，刺破：penetrate,0,04/12/2020,0,0,0,0
2920,lax,"松弛的，不紧的，不严格的：not tense, firm, or rigid；懈怠的，漫不经心的：failing to give proper care",0,04/12/2020,0,0,0,0
2921,license,许可，认可：approval；自由：move freely；放荡：disregard for standards；准许，授权使用：permit or authorize,0,04/12/2020,0,0,0,0
2922,lionize,追捧，把...捧为名人：celebrity,0,04/12/2020,0,0,0,0
2923,ludicrous,荒唐的，可笑的：derisive laughter,0,04/12/2020,0,0,0,0
2924,luminous,发光的，有光泽的：emitting or reflecting light；杰出的：standing above,0,04/12/2020,0,0,0,0
2925,lurid,恐怖的：令人反感的：causing revulsion；面色苍白的，病态的：pale in appearance,0,04/12/2020,0,0,0,0
2926,machination,轨迹：scheming or crafty action,0,04/12/2020,0,0,0,0
2927,madcap,热爱冒险的人：seeks our very dangerous or foolhardy adventures；大胆的，鲁莽的：foolishly adventurous or bold,0,04/12/2020,0,0,0,0
2928,magnitude,重要，重大：greatness in significance；巨大：greatness in size,0,04/12/2020,0,0,0,0
2929,malevolent,"恶意的，恶毒的：vicious ill will, spite，hatred",0,04/12/2020,0,0,0,0
2930,malignant,恶毒的，邪恶的：desire to cause someone pain,0,04/12/2020,0,0,0,0
2931,maneuver,巧妙地操纵：guide with adroitness and design ,0,04/12/2020,0,0,0,0
2932,marginal,边缘的：near a border；不重要的：not of central importance,0,04/12/2020,0,0,0,0
2933,meditate,思索，沉思：focus,0,04/12/2020,0,0,0,0
2934,menial,仆人，奴仆：servant；卑贱的，低下的：spirit of humility or unseemly submissiveness,0,04/12/2020,0,0,0,0
2935,meretricious,艳俗的，俗气的：vulgar manner,0,04/12/2020,0,0,0,0
2936,milieu,环境，氛围：physical or social setting,0,04/12/2020,0,0,0,0
2937,military,"军事的，军用的：soldiers, arms, or war",0,04/12/2020,0,0,0,0
2938,misapprehension,错误的理解、判断：failure to understand；wrong judgment,0,04/12/2020,0,0,0,0
2939,monarch,"君主，帝王：rules；巨头，大亨：person of rank, power, or influence",0,04/12/2020,0,0,0,0
2940,monopolize,垄断，主宰：complete control,0,04/12/2020,0,0,0,0
2941,nirvana,彻底放松的状态：disregardful or unconscious；天堂，极乐世界：utter perfection and happiness,0,04/12/2020,0,0,0,0
